tweet_id,timestamp,name,dog_stage,dog_gender,prediction_result,Is_Dog,confidence_level,source,text,rating_numerator,rating_denominator,in_reply_to_status_id,in_reply_to_user_id,favorite_count,retweet_count,jpg_url,expanded_urls
793210959003287553,2016-10-31 22:00:04,Maude,,female,doormat,False,0.874431,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10.0,10,nan,nan,9814,3200,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,https://twitter.com/dog_rates/status/793210959003287553/photo/1
793195938047070209,2016-10-31 21:00:23,Lily,puppo,female,Labrador_retriever,True,0.654762,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12.0,10,nan,nan,16761,6366,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1"
793180763617361921,2016-10-31 20:00:05,Newt,,male,Lakeland_terrier,True,0.266824,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11.0,10,nan,nan,7584,2244,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,https://twitter.com/dog_rates/status/793180763617361921/photo/1
793165685325201412,2016-10-31 19:00:10,Benji,,male,golden_retriever,True,0.946224,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12.0,10,nan,nan,10327,3154,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,https://twitter.com/dog_rates/status/793165685325201412/photo/1
793150605191548928,2016-10-31 18:00:14,Nida,,female,Italian_greyhound,True,0.193869,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11.0,10,nan,nan,6777,1937,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,https://twitter.com/dog_rates/status/793150605191548928/photo/1
793135492858580992,2016-10-31 17:00:11,,,NaN,bakery,False,0.737041,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,13.0,10,nan,nan,7087,2813,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1"
793120401413079041,2016-10-31 16:00:13,Robin,,female,Labrador_retriever,True,0.7249439999999999,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11.0,10,nan,nan,13939,4416,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,https://twitter.com/dog_rates/status/793120401413079041/photo/1
792913359805018113,2016-10-31 02:17:31,,,NaN,web_site,False,0.226716,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,13.0,10,nan,nan,15770,4563,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1"
792883833364439040,2016-10-31 00:20:11,Bailey,,female,jack-o'-lantern,False,0.999306,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12.0,10,nan,nan,12419,4838,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1"
792773781206999040,2016-10-30 17:02:53,Monster,,male,Yorkshire_terrier,True,0.912804,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12.0,10,nan,nan,8064,1909,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,https://twitter.com/dog_rates/status/792773781206999040/photo/1
792394556390137856,2016-10-29 15:55:58,BeBe,,female,cocker_spaniel,True,0.746387,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,12.0,10,nan,nan,14841,4866,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1"
792050063153438720,2016-10-28 17:07:05,Remus,,male,komondor,True,0.942856,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,11.0,10,nan,nan,7890,2034,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1"
791672322847637504,2016-10-27 16:06:04,,,male,golden_retriever,True,0.705092,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,13.0,10,nan,nan,12902,3551,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,https://twitter.com/dog_rates/status/791672322847637504/photo/1
791406955684368384,2016-10-26 22:31:36,Levi,,male,Pembroke,True,0.972629,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,12.0,10,nan,nan,14415,4656,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1"
791312159183634433,2016-10-26 16:14:55,Mabel,,female,miniature_pinscher,True,0.892925,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,12.0,10,nan,nan,9657,2873,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1"
790987426131050500,2016-10-25 18:44:32,Misty,,female,cocker_spaniel,True,0.349195,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,12.0,10,nan,nan,10880,2417,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,https://twitter.com/dog_rates/status/790987426131050500/photo/1
790946055508652032,2016-10-25 16:00:09,Betty,puppo,female,dishwasher,False,0.700466,Twitter for iPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12.0,10,nan,nan,18247,5329,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,https://twitter.com/dog_rates/status/790946055508652032/photo/1
790698755171364864,2016-10-24 23:37:28,Mosby,,male,Bernese_mountain_dog,True,0.996541,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,12.0,10,nan,nan,9009,2155,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,https://twitter.com/dog_rates/status/790698755171364864/photo/1
790581949425475584,2016-10-24 15:53:19,Duke,,male,refrigerator,False,0.998886,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,11.0,10,nan,nan,22701,8112,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1"
790337589677002753,2016-10-23 23:42:19,Maggie,,female,Pembroke,True,0.658808,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,12.0,10,nan,nan,8599,2114,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,https://twitter.com/dog_rates/status/790337589677002753/photo/1
790277117346975746,2016-10-23 19:42:02,Bruce,,male,Labrador_retriever,True,0.427742,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11.0,10,nan,nan,13798,3644,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,https://twitter.com/dog_rates/status/790277117346975746/photo/1
789986466051088384,2016-10-23 00:27:05,Happy,,male,tub,False,0.479477,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,12.0,10,nan,nan,10183,2627,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,https://twitter.com/dog_rates/status/789986466051088384/photo/1
789628658055020548,2016-10-22 00:45:17,Eli,,male,chow,True,0.260702,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,13.0,10,nan,nan,8288,2015,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,https://twitter.com/dog_rates/status/789628658055020548/photo/1
789599242079838210,2016-10-21 22:48:24,Brownie,,female,Chesapeake_Bay_retriever,True,0.8788219999999999,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,12.0,10,nan,nan,7467,2192,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1"
789530877013393408,2016-10-21 18:16:44,Rizzy,,female,schipperke,True,0.363272,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,12.0,10,nan,nan,12917,3819,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1"
789268448748703744,2016-10-21 00:53:56,Stella,,female,malamute,True,0.81286,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,10.0,10,nan,nan,10020,2936,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,https://twitter.com/dog_rates/status/789268448748703744/photo/1
789137962068021249,2016-10-20 16:15:26,Bo,,male,Chihuahua,True,0.746135,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,12.0,10,nan,nan,10667,3157,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1"
788908386943430656,2016-10-20 01:03:11,Lucy,,female,remote_control,False,0.8815379999999999,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",11.0,10,nan,nan,30058,14055,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,https://twitter.com/dog_rates/status/788908386943430656/photo/1
788765914992902144,2016-10-19 15:37:03,Butter,,female,cocker_spaniel,True,0.500509,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12.0,10,nan,nan,30122,11683,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,https://twitter.com/dog_rates/status/788765914992902144/photo/1
788412144018661376,2016-10-18 16:11:17,Dexter,,male,golden_retriever,True,0.805238,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11.0,10,nan,nan,17129,6015,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1"
788178268662984705,2016-10-18 00:41:57,,,male,Samoyed,True,0.73548,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13.0,10,nan,nan,7952,2415,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1"
788150585577050112,2016-10-17 22:51:57,Leo,,male,chow,True,0.814145,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13.0,10,nan,nan,6753,1478,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1"
788039637453406209,2016-10-17 15:31:05,,,NaN,beach_wagon,False,0.362925,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,12.0,10,nan,nan,6737,1494,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1"
787810552592695296,2016-10-17 00:20:47,Frank,,male,pug,True,0.362835,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11.0,10,nan,nan,9528,3453,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1"
787717603741622272,2016-10-16 18:11:26,Tonks,puppo,female,German_shepherd,True,0.992339,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13.0,10,nan,nan,11205,3153,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1"
787397959788929025,2016-10-15 21:01:17,Moose,,male,Chihuahua,True,0.900483,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11.0,10,nan,nan,11900,3204,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,https://twitter.com/dog_rates/status/787397959788929025/photo/1
787322443945877504,2016-10-15 16:01:13,Lincoln,,male,seat_belt,False,0.747739,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10.0,10,nan,nan,8560,1976,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,https://twitter.com/dog_rates/status/787322443945877504/photo/1
786963064373534720,2016-10-14 16:13:10,Rory,,male,golden_retriever,True,0.915303,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12.0,10,nan,nan,29146,9076,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,https://twitter.com/dog_rates/status/786963064373534720/photo/1
786709082849828864,2016-10-13 23:23:56,Logan,,male,Pomeranian,True,0.467321,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",9.75,10,nan,nan,19938,6884,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,https://twitter.com/dog_rates/status/786709082849828864/photo/1
786664955043049472,2016-10-13 20:28:35,,,NaN,Leonberg,True,0.512034,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12.0,10,nan,nan,11715,2909,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,https://twitter.com/dog_rates/status/786664955043049472/photo/1
786595970293370880,2016-10-13 15:54:28,Dale,,male,Pembroke,True,0.709512,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11.0,10,nan,nan,10317,3513,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,https://twitter.com/dog_rates/status/786595970293370880/photo/1
786363235746385920,2016-10-13 00:29:39,Rizzo,doggo,male,golden_retriever,True,0.929266,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13.0,10,nan,nan,11968,3965,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1"
786233965241827333,2016-10-12 15:55:59,Mattie,,female,Labrador_retriever,True,0.478193,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11.0,10,nan,nan,16832,5425,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,https://twitter.com/dog_rates/status/786233965241827333/photo/1
785927819176054784,2016-10-11 19:39:28,Lucy,,female,teddy,False,0.97207,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12.0,10,nan,nan,12475,3567,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,https://twitter.com/dog_rates/status/785927819176054784/photo/1
785872687017132033,2016-10-11 16:00:24,Rusty,,male,Great_Pyrenees,True,0.392108,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12.0,10,nan,nan,7330,2065,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,https://twitter.com/dog_rates/status/785872687017132033/video/1
785639753186217984,2016-10-11 00:34:48,Pinot,doggo,male,porcupine,False,0.978042,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10.0,10,nan,nan,8567,2500,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1"
785533386513321988,2016-10-10 17:32:08,Dallas,,female,miniature_pinscher,True,0.436023,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11.0,10,nan,nan,9999,2276,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1"
785264754247995392,2016-10-09 23:44:41,Doc,,male,teddy,False,0.6748930000000001,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12.0,10,nan,nan,7974,1852,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,https://twitter.com/dog_rates/status/785264754247995392/photo/1
785170936622350336,2016-10-09 17:31:53,Hero,,male,seat_belt,False,0.891193,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11.0,10,nan,nan,13275,5503,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1"
784826020293709826,2016-10-08 18:41:19,Rusty,,male,chow,True,0.0903414,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13.0,10,nan,nan,11129,3636,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,https://twitter.com/dog_rates/status/784826020293709826/photo/1
784517518371221505,2016-10-07 22:15:26,Frankie,,male,malamute,True,0.757764,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11.0,10,nan,nan,9842,2868,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1"
784431430411685888,2016-10-07 16:33:21,Stormy,,male,miniature_poodle,True,0.744819,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12.0,10,nan,nan,6224,1446,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,https://twitter.com/dog_rates/status/784431430411685888/photo/1
783839966405230592,2016-10-06 01:23:05,Riley,,male,quilt,False,0.333739,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,13.0,10,nan,nan,33008,12242,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1"
783821107061198850,2016-10-06 00:08:09,Mairi,,female,Lakeland_terrier,True,0.26565900000000003,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12.0,10,nan,nan,8067,2219,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1"
783695101801398276,2016-10-05 15:47:27,Loomis,,male,chow,True,0.314265,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12.0,10,nan,nan,11441,3632,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1"
783466772167098368,2016-10-05 00:40:09,Finn,,male,Chihuahua,True,0.789,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11.0,10,nan,nan,9284,2545,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1"
783391753726550016,2016-10-04 19:42:03,Godi,,male,Norwegian_elkhound,True,0.87713,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,10,nan,nan,18527,6237,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1"
783334639985389568,2016-10-04 15:55:06,Dave,,male,Cardigan,True,0.593858,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,10,nan,nan,32039,13246,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1"
783085703974514689,2016-10-03 23:25:55,Earl,,male,Chesapeake_Bay_retriever,True,0.240602,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11.0,10,nan,nan,8929,2501,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1"
782969140009107456,2016-10-03 15:42:44,Cali,,female,seat_belt,False,0.474292,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,10,nan,nan,26452,8296,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1"
782747134529531904,2016-10-03 01:00:34,Deacon,doggo,male,golden_retriever,True,0.560699,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,10,nan,nan,8168,1568,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,https://twitter.com/dog_rates/status/782747134529531904/photo/1
782722598790725632,2016-10-02 23:23:04,Penny,,female,Irish_setter,True,0.574557,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10,nan,nan,18906,6078,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,https://twitter.com/dog_rates/status/782722598790725632/photo/1
782598640137187329,2016-10-02 15:10:30,Timmy,,male,malamute,True,0.8408709999999999,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11.0,10,nan,nan,8547,2126,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,https://twitter.com/dog_rates/status/782598640137187329/photo/1
782305867769217024,2016-10-01 19:47:08,Sampson,doggo,male,briard,True,0.5044270000000001,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,10,nan,nan,18270,6284,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1"
781955203444699136,2016-09-30 20:33:43,Chipson,,male,pool_table,False,0.179568,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,11.0,10,nan,nan,12145,3801,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,https://twitter.com/dog_rates/status/781955203444699136/photo/1
